GeneSet	Description	PValue	FDR	neg_log10_pval	Genes	GeneSetSize	gene_set	fold_enrichment	ratio_intersection_term	ratio_intersection_query
GO:0046112	nucleobase biosynthetic process	0.000137180432220022	0.000137180432220022	3.86270783312591	Ada,Shmt2,Shmt1,Gart,Dhodh,Aprt,Cad,Umps,Ctps1,Ppat	16	6all_p	11.5861981799798	0.625	0.0101112234580384
GO:0044272	sulfur compound biosynthetic process	0.000158364807187294	0.000158364807187294	3.8003413236461	Pdk4,Acacb,Acss1,Ggt1,Cth,Elovl6,Mthfd1,Pdk2,Acat1,Coasy,Gss,Acly,Mtap,Pdhb,Dlat,Pdha1,Slc25a16,Acsl1,Pank1,Acaca,Lias,Pdk1,Mpc2,Adi1,Gcdh,Dld,Vdac1,Acss2,Mmut,B4galnt4,Mri1,Mtrr,Slc1a1,Slc35b2,Mettl16	137	6all_p	3.31953835091331	0.255474452554745	0.0248051027639972
GO:0007004	telomere maintenance via telomerase	0.000161915524745122	0.000161915524745122	3.79071150833188	Dkc1,Nek2,Nhp2,Nop10,Nat10,Pif1,Cct3,Tcp1,Gar1,Telo2,Xrcc5,Cct5,Cct2,Cct6a,Cct8,Cct7,Atm,Cct4,Rad50,Hsp90ab1,Ptges3,Map3k4,Parn,Exosc10,Hnrnpu	60	6all_p	4.0184990355953	0.416666666666667	0.0131509731720147
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.000166225318449974	0.000166225318449974	3.77930282636614	Npm1,Pes1,Rrs1,Bop1,Ftsj3,Exosc2,Rpp40,Exosc7,Rcl1,Wdr12,Nol9	21	6all_p	9.36929152148664	0.523809523809524	0.0107317073170732
GO:0009081	branched-chain amino acid metabolic process	0.000172139993675271	0.000172139993675271	3.76411821732711	Hmgcll1,Bckdk,Bckdhb,Bcat2,Bckdha,Acat1,Hibch,Mccc2,Ivd,Dld,Dbt,Hibadh,Hmgcl,Mccc1	22	6all_p	6.33736605599723	0.636363636363636	0.00760456273764259
GO:0034655	nucleobase-containing compound catabolic process	0.000178496560469257	0.000178496560469257	3.74837014808744	Myc,Cidea,Eno1b,Prkaa2,Gpd1,Ada,Nsun2,Entpd6,Dnph1,Dctpp1,Dkc1,Npm1,Pfkl,Fen1,Dhtkd1,Exosc6,Pabpc4,Lsm4,Upb1,Acat1,Ahcyl,Endog,Pgk1,Lrpprc,Mrto4,Tbrg4,Apex1,Supv3l1,Nudt19,Exosc5,Grsf1,Galk1,Mettl1,Snd1,Exosc2,Gale,Nudt1,Exosc7,Dcps,Rnaseh2c,Dna2,Aifm1,Pycr3,Mlh1,Nmnat1,Dera,Nudt5,Ybx1,Pkm,Pnpt1,Pgam1,Gpi1,Tpi1,Bax,Fastkd2,Ddx49,Apobec3,Lsm7,Pabpc1,Fastkd1,P2rx7,Rida,Larp1,Atm,Dffa,Zcchc17,Mettl16,Exosc4,Exosc1,Rexo4,Nudt9,Dis3,Smg5,Skic3,Nt5m,Mlycd,Upf1,Trnt1,Srsf1,Enpp4,Nudt3,Rbm10,Khsrp,Nt5c,Sidt2,Nbas,Zpr1,Mtor,Smg9,Taf15,Parn,Ptbp1,Pan2,Fastk,Skic2,Zc3h18,Exosc10,Hnrnpu	455	6all_p	2.07725488609234	0.215384615384615	0.0515518148342977
GO:0042255	ribosome assembly	0.000200866310166369	0.000200866310166369	3.69709289817348	C1qbp,Noa1,Rps27rt,Mpv17l2,Rps27l,Mrto4,Rrs1,Mrps7,Eif2a,Rpf2,Rpsa,Dhx37,Xrcc5,Eral1,Fastkd2,Rrp7a,Mrm2,Rps6,Rps14,Efl1	50	6all_p	4.7374677002584	0.4	0.0129198966408269
GO:0000460	maturation of 5.8S rRNA	0.000221119218982127	0.000221119218982127	3.65537350827999	Npm1,Pes1,Rrs1,Bop1,Ftsj3,Exosc2,Rpp40,Exosc7,Rrp15,Rcl1,Wdr12,Las1l,Nol9,Nop9,Exosc4	32	6all_p	5.91470233998623	0.46875	0.0103234686854783
GO:0006278	RNA-templated DNA biosynthetic process	0.000232990620041514	0.000232990620041514	3.6326615628633	Dkc1,Nek2,Nhp2,Nop10,Nat10,Pif1,Cct3,Tcp1,Gar1,Telo2,Xrcc5,Cct5,Cct2,Cct6a,Cct8,Cct7,Atm,Cct4,Rad50,Hsp90ab1,Ptges3,Map3k4,Parn,Exosc10,Hnrnpu	61	6all_p	3.95262200222489	0.40983606557377	0.0131509731720147
GO:0005996	monosaccharide metabolic process	0.000238550990584352	0.000238550990584352	3.62241877569099	Fbp2,Otogl,Gnmt,Pdk4,Myc,Acacb,Eno1b,Gpt,Gpd1,Bckdk,Gpt2,Pfkl,Gsto1,Pdk2,Zfp692,Pgk1,Got1,Pdhb,Pgd,Pcx,Dlat,Oma1,Acadm,Mdh1,Pdha1,Galk1,Gale,Pdk1,Rbks,Pgp,Galm,Mdh2,Serp1,Xylb,Nudt5,Kat2a,Pgm1,Ldha,Pkm,Galk2,Pgam1,Gpi1	230	6all_p	3.24413549039434	0.182608695652174	0.0406976744186047
GO:0002183	cytoplasmic translational initiation	0.000276492787293842	0.000276492787293842	3.55831619339849	Eif2b1,Eif2b4,Eif3i,Eif3g,Eif3b,Eif4ebp1,Eif2s3x,Eif2b5,Eif2b3,Eif3d,Rpl13a,Eif2d,Eif3m,Eif2b2,Eif3k,Eif4a1,Eif3f,Eif3a,Dhx29	42	6all_p	4.58482718681724	0.452380952380952	0.0105030403537866
GO:0070203	regulation of establishment of protein localization to telomere	0.00029322566693473	0.00029322566693473	3.53279801724973	Dkc1,Cct3,Tcp1,Cct5,Cct2,Cct6a,Cct8,Cct7,Cct4	11	6all_p	10.2955013414862	0.818181818181818	0.0061770761839396
GO:0007006	mitochondrial membrane organization	0.000295841162253166	0.000295841162253166	3.52894139999526	Myc,Mtfp1,Samm50,Chchd10,Tomm22,Tomm40,Timm13,Bcs1l,Chchd6,Ppif,Oma1,Dnajc11,Timm50,Chchd3,Afg3l2,Oxa1l,Mpv17l,Slc25a5,Adck1,Fxn,Tomm70a,Vdac2,Bax,Afg3l1,Opa1,Immt,Letm1,Maip1,Spg7,Mfn2,Rhot2,Uqcc3	107	6all_p	3.12425380088931	0.299065420560748	0.0182336182336182
GO:0042407	cristae formation	0.000306133296213153	0.000306133296213153	3.51408943232612	Samm50,Chchd10,Chchd6,Oma1,Dnajc11,Chchd3,Afg3l2,Adck1,Afg3l1,Immt,Letm1,Uqcc3	18	6all_p	6.9644824311491	0.666666666666667	0.00683760683760684
GO:1904816	positive regulation of protein localization to chromosome, telomeric region	0.000318964362328858	0.000318964362328858	3.49625783765919	Dkc1,Cct3,Tcp1,Cct5,Cct2,Cct6a,Cct8,Cct7,Cct4,Gnl3	13	6all_p	8.69486863321635	0.769230769230769	0.0061652281134402
GO:0071103	DNA conformation change	0.00034889243533443	0.00034889243533443	3.4573084467976	Dtd1,Top1mt,Xrcc6,Ruvbl2,Supv3l1,Zranb3,Pif1,Rfc5,Ruvbl1,Gins4,Dna2,Chtf18,Ddx1,Xrcc5,Rfc4,Recql4,Mcm5,Ighmbp2,Ddx11,Rfc2,Ssbp1,Rtel1,Upf1,Rad50,Ercc3,Nbn,Wrnip1,G3bp1,Mre11a	88	6all_p	3.27651104318675	0.329545454545455	0.0157266811279826
GO:0009161	ribonucleoside monophosphate metabolic process	0.000375690150038653	0.000375690150038653	3.42517019125532	Ada,Gart,Atic,Uck2,Ak4,Upb1,Pfas,Adsl,Dhodh,Ak2,Aprt,Impdh1,Pals2,Cad	53	6all_p	7.78608263058909	0.264150943396226	0.022508038585209
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.000414359469011943	0.000414359469011943	3.38262273213669	Npm1,Pes1,Bop1,Ftsj3,Nifk,Znhit3,Rpf2,Ddx18,Wdr12,Nol9	18	6all_p	9.93712737127371	0.555555555555556	0.00975609756097561
GO:0006544	glycine metabolic process	0.000500930157382635	0.000500930157382635	3.30022282179299	Gldc,Gnmt,Phgdh,Shmt2,Shmt1,Amt,Gart	14	6all_p	29.5709677419355	0.5	0.0225806451612903
GO:0019674	NAD metabolic process	0.000501521312130925	0.000501521312130925	3.29971060692234	Eno1b,Gpd1,Pfkl,Gpd1l,Pgk1,Nmnat3,Idh3b,Pcx,Mdh1,Idh3g,Idh3a,Nadk2,Mdh2,Nmnat1,Ldha,Pkm,Gpi1,Tpi1	56	6all_p	5.45149993392362	0.321428571428571	0.0166512488436633
GO:0006457	protein folding	0.000641515576576245	0.000641515576576245	3.19279279409968	Fkbp11,Trap1,Hspd1,Sdf2l1,Hspa9,Ppif,Ppil1,Nudcd2,Dnaja3,Fkbp4,Cct3,Tcp1,Chchd4,Hspe1,Cct5,Cct2,Cct6a,Cct8,Ppid,Nudc,Cct7,Grpel1,Ero1a,Ahsa1,Dffa,Dnajc2,Cdc123,Clpx,Dnlz,Hspa14,Cdc37,Bag1,Cct4,Hsp90ab1,Ptges3,Sgta,Qsox2,Tor1a,Khsrp,Ube4b,Fkbp8,Canx,Zpr1,Stub1,Calr,Dnajb11	163	6all_p	2.71887139776072	0.282208588957055	0.024172359432475
GO:0072524	pyridine-containing compound metabolic process	0.00065646000716372	0.00065646000716372	3.18279172684361	Myc,Acacb,Eno1b,Prkaa2,Gpd1,Tkt,Pfkl,Dhtkd1,Gpd1l,Pgk1,Nmnat3,Pgd,Idh3b,Pcx,Mdh1,Galk1,Idh3g,Fdxr,Gale,Taldo1,Idh3a,Rbks,Nadk2,Pnpo,Mdh2,Nmnat1,Idh2,Ldha,Pkm,Pgam1,Gpi1,Tpi1,Pgls,Rpe,P2rx7,Pdxk	162	6all_p	3.24898103845472	0.222222222222222	0.0287081339712919
GO:0001522	pseudouridine synthesis	0.000861572893925567	0.000861572893925567	3.06470797289918	Dkc1,Nhp2,Nop10,Trub1,Pus1,Pus10,Pus7,Gar1,Pusl1,Tsr3,Pus7l	18	6all_p	7.56523370095281	0.611111111111111	0.00742741390952059
GO:0010833	telomere maintenance via telomere lengthening	0.00096434354724028	0.00096434354724028	3.01576822118927	Dkc1,Nek2,Nhp2,Nop10,Nat10,Pif1,Cct3,Tcp1,Gar1,Telo2,Xrcc5,Cct5,Cct2,Cct6a,Cct8,Cct7,Atm,Cct4,Rtel1,Rad50,Hsp90ab1,Ptges3,Mcrs1,Map3k4,Parn,Exosc10,Hnrnpu	72	6all_p	3.61664913203577	0.375	0.0142030510257759
GO:0016180	snRNA processing	0.00101624211049371	0.00101624211049371	2.99300281299182	Dkc1,Nhp2,Nop10,Exosc6,Exosc5,Exosc2,Ints10,Exosc7,Ints4,Ints1,Ints3,Mettl16,Exosc4,Ints7,Mettl4,Ints14	32	6all_p	5.00928961748634	0.5	0.0087431693989071
GO:0006734	NADH metabolic process	0.00106095060784178	0.00106095060784178	2.974304834045	Eno1b,Gpd1,Pfkl,Gpd1l,Pgk1,Idh3b,Pcx,Mdh1,Idh3g,Idh3a,Mdh2,Pkm,Gpi1,Tpi1	37	6all_p	6.41738130359777	0.378378378378378	0.0129509713228492
GO:0070202	regulation of establishment of protein localization to chromosome	0.00108961211413401	0.00108961211413401	2.96272807698754	Dkc1,Cct3,Tcp1,Cct5,Cct2,Cct6a,Cct8,Cct7,Cct4	12	6all_p	9.43754289636239	0.75	0.0061770761839396
GO:0009156	ribonucleoside monophosphate biosynthetic process	0.00111319397132432	0.00111319397132432	2.95342915432117	Ada,Gart,Atic,Uck2,Pfas,Adsl,Dhodh,Aprt,Impdh1,Cad,Umps,Nudt2,Ppat,Impdh2	36	6all_p	6.17306397306397	0.388888888888889	0.0121212121212121
GO:0032206	positive regulation of telomere maintenance	0.00128647423788092	0.00128647423788092	2.89059890627306	Dkc1,Nek2,Ruvbl2,Uchl5,Ruvbl1,Cct3,Tcp1,Xrcc5,Cct5,Cct2,Cct6a,Cct8,Cct7,Atm,Nabp2,Cct4,Rtel1,Gnl3,Rad50,Mcrs1,Nbn,Map3k4,Parn,Mre11a	66	6all_p	3.61546046144745	0.363636363636364	0.0130151843817787
GO:0046496	nicotinamide nucleotide metabolic process	0.0014373502789054	0.0014373502789054	2.84243738241687	Myc,Acacb,Eno1b,Prkaa2,Gpd1,Tkt,Pfkl,Dhtkd1,Gpd1l,Pgk1,Nmnat3,Pgd,Idh3b,Pcx,Mdh1,Galk1,Idh3g,Fdxr,Gale,Taldo1,Idh3a,Rbks,Nadk2,Mdh2,Nmnat1,Idh2,Ldha,Pkm,Pgam1,Gpi1,Tpi1,Pgls,Rpe,P2rx7	156	6all_p	3.26994418565613	0.217948717948718	0.027823240589198
GO:0019362	pyridine nucleotide metabolic process	0.0014373502789054	0.0014373502789054	2.84243738241687	Myc,Acacb,Eno1b,Prkaa2,Gpd1,Tkt,Pfkl,Dhtkd1,Gpd1l,Pgk1,Nmnat3,Pgd,Idh3b,Pcx,Mdh1,Galk1,Idh3g,Fdxr,Gale,Taldo1,Idh3a,Rbks,Nadk2,Mdh2,Nmnat1,Idh2,Ldha,Pkm,Pgam1,Gpi1,Tpi1,Pgls,Rpe,P2rx7	156	6all_p	3.26994418565613	0.217948717948718	0.027823240589198
GO:0170041	non-proteinogenic amino acid metabolic process	0.00145098477772814	0.00145098477772814	2.83833714371895	Gnmt,Ddo,Phgdh,Sardh,Cth,Aldh18a1,Mthfd1,Kyat3,Aldh5a1,Upb1,Ahcyl,Pemt,Cad,Got2,Slc1a3,Mmut,Park7,Ass1,Mtrr,Odc1,Asl	60	6all_p	4.67023289665211	0.35	0.0152838427947598
GO:0097293	XMP biosynthetic process	0.00146365550251732	0.00146365550251732	2.83456113021852	Gart,Atic,Pfas,Adsl,Impdh1,Ppat,Impdh2	8	6all_p	13.8893939393939	0.875	0.00606060606060606
GO:0097292	XMP metabolic process	0.00146365550251732	0.00146365550251732	2.83456113021852	Gart,Atic,Pfas,Adsl,Impdh1,Ppat,Impdh2	8	6all_p	13.8893939393939	0.875	0.00606060606060606
GO:0097294	'de novo' XMP biosynthetic process	0.00146365550251732	0.00146365550251732	2.83456113021852	Gart,Atic,Pfas,Adsl,Impdh1,Ppat,Impdh2	8	6all_p	13.8893939393939	0.875	0.00606060606060606
GO:0019682	glyceraldehyde-3-phosphate metabolic process	0.00153364727184146	0.00153364727184146	2.81427451359929	Eno1b,Gpd1,Tkt,Pgk1,Mdh1,Taldo1,Mdh2,Pgam1,Tpi1,Rpe	17	6all_p	9.1784730913642	0.588235294117647	0.00851063829787234
GO:0070200	establishment of protein localization to telomere	0.00159982197311266	0.00159982197311266	2.79592834259187	Dkc1,Cct3,Tcp1,Brca2,Cct5,Cct2,Cct6a,Cct8,Cct7,Nabp2,Cct4	18	6all_p	7.68984976740639	0.611111111111111	0.00754975978037062
GO:0006260	DNA replication	0.00186014639998096	0.00186014639998096	2.73045287395316	Pold2,Npm1,Dtd1,Fen1,Top1mt,Cenpx,Cinp,Parp1,Endog,Ruvbl2,Poll,Zranb3,Pif1,Uchl5,Rfc5,Dnaja3,Ruvbl1,Gins4,Dna2,Tonsl,Brca2,Ccna2,Ccne1,Jade1,Rfc4,Recql4,Ssrp1,Cacybp,Mcm5,Wdr18,Rfc1,Polrmt,Grwd1,Pold1,Ddx11,Dnajc2,Cdt1,Faf1,Rfc2,Ssbp1,Mgme1,Ino80b,Rtel1,Topbp1,Pola2,Rpa2,Upf1,Prim2,Ehmt2,Atg7,Mcrs1,Nbn,Zpr1,Wrnip1,Mettl4,Mre11a,Atf1,Smarcal1	256	6all_p	2.20711842454835	0.2265625	0.0308182784272051
GO:0006403	RNA localization	0.0018712756196132	0.0018712756196132	2.72786224068738	Nsun2,Dkc1,Xpot,Lrpprc,Mrpl18,Tst,Peg10,Znhit3,Nup85,Ddx39a,Rae1,Tcp1,Fbl,Ran,Nol6,Ybx1,Aaas,Cct2,Pnpt1,Tomm20,Nup37,Nup133,Thoc3,Ndc1,Kpnb1,Atm,Nup107,Cct4,Xpo5,Pih1d1,Thoc5,Srsf1,Khsrp,Sidt2,Ddx19a,Cetn3,Nup188,Parn,Nup160,Nup155,Exosc10,Nup214,Hnrnpu,Prpf6,Supt6	159	6all_p	2.71100727509316	0.283018867924528	0.0235109717868339
GO:0008053	mitochondrial fusion	0.00189077688045318	0.00189077688045318	2.72335971668909	Thg1l,Tfrc,Oma1,Chchd3,Stoml2,Afg3l2,Rcc1l,Parl,Adck1,Miga1,Bax,Afg3l1,Opa1,Zdhhc6,Mfn2,Usp30	34	6all_p	5.0337016953806	0.470588235294118	0.00933488914819136
GO:0006360	transcription by RNA polymerase I	0.00196671514432307	0.00196671514432307	2.70625853799996	Lyar,Polr2e,Polr1b,Pwp1,Mybbp1a,Ncl,Polr2h,Polr1a,Polr1e,Mars1,Heatr1,Ddx11,Tcof1,Wdr43,Pih1d1,Ddx21,Polr1c,Polr1d,Nol11,Ercc3,Taf1a,Dhx33,Mtor,Smarca4	69	6all_p	3.43961352657005	0.347826086956522	0.0129449838187702
GO:0006103	2-oxoglutarate metabolic process	0.00197234465145708	0.00197234465145708	2.70501719327538	Gpt2,Kyat3,Got1,Idh3b,Idh3g,Got2,Idh3a,Dld,Idh2	16	6all_p	11.8266915137615	0.5625	0.0103211009174312
GO:0071897	DNA biosynthetic process	0.00265653696499321	0.00265653696499321	2.57568413662197	Egf,Sycp1,Pam16l,Dkc1,Pold2,Nek2,Nhp2,Phb1,Nop10,Poldip2,Poll,Nat10,Pif1,Rfc5,Tfdp1,Cct3,Tcp1,Gar1,Ccna2,Telo2,Xrcc5,Cct5,Gfer,Cct2,Jade1,Rfc4,Cct6a,Cct8,Cct7,Pold1,Atm,Dnajc2,Cct4,Rfc2,Pola2,Rad50,Hsp90ab1,Ptges3,Map3k4,Wrnip1,Parn,Exosc10,Hnrnpu	164	6all_p	2.52871402727704	0.26219512195122	0.0226196738558653
GO:0006177	GMP biosynthetic process	0.00268439434556696	0.00268439434556696	2.57115368465669	Ada,Gart,Atic,Pfas,Adsl,Aprt,Impdh1,Ppat,Impdh2	15	6all_p	9.52415584415584	0.6	0.00779220779220779
GO:0043604	amide biosynthetic process	0.00273961424267571	0.00273961424267571	2.562310584651	Pdk4,Asns,Acacb,Acss1,Ggt1,Elovl6,Pdk2,Acat1,Coasy,Gss,Gne,Acly,Pdhb,Dlat,Pdha1,Slc25a16,Pemt,Acsl1,Pank1,Acaca,Pdk1,Mpc2,Gcdh,Dld,Vdac1,Acss2,Mmut,P2rx7,Ass1,Slc1a1,B4galnt1,Asl	131	6all_p	3.25948642732536	0.244274809160305	0.0232896652110626
GO:1904814	regulation of protein localization to chromosome, telomeric region	0.00283604048381578	0.00283604048381578	2.54728757399239	Dkc1,Cct3,Tcp1,Cct5,Cct2,Cct6a,Cct8,Cct7,Cct4,Gnl3	15	6all_p	7.53555281545417	0.666666666666667	0.0061652281134402
GO:0046166	glyceraldehyde-3-phosphate biosynthetic process	0.00284940167903006	0.00284940167903006	2.54524632412317	Eno1b,Gpd1,Tkt,Pgk1,Mdh1,Mdh2,Pgam1,Tpi1	12	6all_p	11.3068146777675	0.666666666666667	0.00740055504162812
GO:0044571	[2Fe-2S] cluster assembly	0.00354943309044414	0.00354943309044414	2.44984100619915	Glrx5,Nfs1,Bola2,Lyrm4,Fxn,Glrx3,Ndufab1,Fdx2	10	6all_p	9.87025572005384	0.8	0.0053835800807537
GO:0006220	pyrimidine nucleotide metabolic process	0.00410497632252673	0.00410497632252673	2.3866893435447	Nme4,Dctd,Dctpp1,Shmt1,Uck2,Upb1,Dhodh,Nme1,Cad,Nme6,Umps,Ctps1,Dtymk,Nme2	43	6all_p	5.85216598267214	0.325581395348837	0.0137254901960784
GO:0009126	purine nucleoside monophosphate metabolic process	0.00429121808884491	0.00429121808884491	2.36741941313569	Ada,Dnph1,Gart,Atic,Ak4,Pfas,Adsl,Ak2,Aprt,Impdh1,Pals2	39	6all_p	8.69097177332471	0.282051282051282	0.0184873949579832
GO:0009078	pyruvate family amino acid metabolic process	0.00511809938246946	0.00511809938246946	2.29089128530326	Hmgcll1,Gpt,Bckdk,Gpt2,Bcat2,Mccc2,Ivd	12	6all_p	16.327989821883	0.583333333333333	0.0106870229007634
GO:1901663	quinone biosynthetic process	0.00543918008428288	0.00543918008428288	2.26446656201299	Coq9,Coq7,Coq8a,Coq3,Coq5,Ndufa9,Fdxr,Coq4,Coq2	18	6all_p	9.34454638124363	0.5	0.0091743119266055
GO:0006744	ubiquinone biosynthetic process	0.00543918008428288	0.00543918008428288	2.26446656201299	Coq9,Coq7,Coq8a,Coq3,Coq5,Ndufa9,Fdxr,Coq4,Coq2	18	6all_p	9.34454638124363	0.5	0.0091743119266055
GO:0009064	glutamine family amino acid metabolic process	0.00633940933872869	0.00633940933872869	2.19795120471777	Asns,Pycr2,Phgdh,Prodh,Ggt1,Aldh18a1,Pycr1,Gls2,Aldh5a1,Pfas,Got1,Cad,Got2,Pycr3,Ctps1,Nit2,Ppat	56	6all_p	5.62758197313303	0.303571428571429	0.0171890798786653
GO:0141188	nucleic acid catabolic process	0.0064978645595182	0.0064978645595182	2.18722934526357	Cidea,Nsun2,Dkc1,Npm1,Fen1,Exosc6,Pabpc4,Lsm4,Endog,Lrpprc,Mrto4,Tbrg4,Apex1,Supv3l1,Exosc5,Grsf1,Mettl1,Snd1,Exosc2,Exosc7,Dcps,Rnaseh2c,Dna2,Aifm1,Mlh1,Nmnat1,Ybx1,Pnpt1,Bax,Fastkd2,Ddx49,Lsm7,Pabpc1,Fastkd1,Rida,Larp1,Atm,Dffa,Zcchc17,Mettl16,Exosc4,Exosc1,Rexo4,Dis3,Smg5,Skic3,Upf1,Trnt1,Srsf1,Rbm10,Khsrp,Sidt2,Nbas,Zpr1,Mtor,Smg9,Taf15,Parn,Ptbp1,Pan2,Fastk,Skic2,Zc3h18,Exosc10,Hnrnpu	284	6all_p	2.20734454067911	0.22887323943662	0.0341925302472383
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	0.00758448720022345	0.00758448720022345	2.12007377725588	Cyc1,Uqcrc1,Uqcrfs1,Uqcr11,Uqcrq,Uqcrc2,Uqcr10,Gm10053	13	6all_p	11.454275673565	0.615384615384615	0.00812182741116751
GO:0006167	AMP biosynthetic process	0.00782578345670391	0.00782578345670391	2.10647217341204	Ada,Gart,Atic,Pfas,Adsl,Aprt,Nudt2,Ppat	14	6all_p	10.5930954788387	0.571428571428571	0.00808897876643074
GO:0017004	cytochrome complex assembly	0.00824895437410457	0.00824895437410457	2.08360109852116	Uqcc6,Bcs1l,Uqcrc1,Timm21,Taco1,Cox15,Sco2,Cox10,Cox14,Coa3,Uqcc4,Surf1,Coa5,Cox16,Uqcc3,Cox17	36	6all_p	4.57263998004739	0.444444444444444	0.00897867564534231
GO:0006090	pyruvate metabolic process	0.00941730988886657	0.00941730988886657	2.0260731383187	Pdk4,Myc,Eno1b,Prkaa2,Gpd1,Fahd1,Pfkl,Pdk2,Dhtkd1,Pgk1,Pdhb,Pcx,Dlat,Pdha1,Galk1,Gale,Pdk1,Mpc2,Dld,Ldha,Pkm,Vdac1,Pgam1,Gpi1,Tpi1	110	6all_p	3.85459591287528	0.227272727272727	0.0231267345050879
GO:0006413	translational initiation	0.00951201796603264	0.00951201796603264	2.02172733810536	Npm1,Eif2b1,Eif2b4,Eif3i,Eif3g,Abcf1,Eif3b,Eif4ebp1,Eif2s3x,Eif2b5,Eif2a,Eif2b3,Eif4b,Eif3d,Mtif2,Abce1,Larp1,Rpl13a,Eif2d,Eif3m,Eif4ebp2,Eif2b2,Eif3k,Eif4a1,Scrib,Eif3f,Eif4g1,Eif3a,Dhx33,Mtor,Dhx29,Zfp598,Eif4e2	103	6all_p	3.12946190729888	0.320388349514563	0.0175812466702184
GO:0061077	chaperone-mediated protein folding	0.00973148896084362	0.00973148896084362	2.01182070567146	Fkbp11,Sdf2l1,Hspa9,Fkbp4,Cct3,Tcp1,Hspe1,Cct5,Cct2,Cct6a,Cct8,Ppid,Cct7,Ero1a,Dffa,Hspa14,Bag1,Cct4,Ptges3,Sgta,Tor1a	58	6all_p	3.91171032044378	0.362068965517241	0.0123747790218032
GO:0006760	folic acid-containing compound metabolic process	0.00984005670350283	0.00984005670350283	2.00700239893172	Folr1,Sardh,Shmt2,Shmt1,Mthfd1,Gart,Atic	23	6all_p	17.8271982219753	0.304347826086957	0.0223642172523962
GO:0034982	mitochondrial protein processing	0.00990866227416502	0.00990866227416502	2.00398497378552	Immp2l,Mipep,Oma1,Stoml2,Afg3l2,Afg3l1,Pmpca,Spg7,Pmpcb	13	6all_p	7.67398381545903	0.692307692307692	0.00544135429262394
GO:0006796	phosphate-containing compound metabolic process	0.00998866050273899	0.00998866050273899	2.0004927475371	Fbp2,Fabp3,Card14,Egf,Smpdl3b,Aass,Epha8,Pla2g12a,Chpt1,Pdk4,Myc,Isyna1,Acacb,Pla2g4e,Ckmt1,Nme4,Acot4,Eno1b,Rps6ka6,Dctd,Prkaa2,Gpd1,Acss1,Itpka,Bckdk,Ada,Plk1,Slc52a2,Dyrk3,Entpd6,Mif,Fn3k,Dnph1,Tkt,Elovl6,Dctpp1,Aldh18a1,Sephs2,Nek2,Shmt1,Impa2,Mthfd1,Abhd5,Tyro3,Npm1,Pfkl,Gpam,Phb1,Dusp9,Ptpru,Aurka,Atp5mc1,Pdk2,Gart,Suclg1,Atic,Dhtkd1,Uck2,Ak4,Birc5,Phb2,Gk,Nfs1,Upb1,Acat1,Fig4,Pfas,Gpd1l,Adsl,Parp1,Dhodh,Tfrc,Gars1,Coasy,Mccc2,Atp5f1a,Pgk1,Mocs1,Ak2,Gne,Acly,Bpnt1,Nmnat3,Pdhb,Pgd,Idh3b,Coq8a,Ceacam1,Pcx,Dlat,Aprt,Tada2a,Fam20c,Nudt19,Ndufs7,Mdh1,Kars1,Pdha1,Impdh1,Nme1,Ndufa10,Slc25a16,Galk1,Agpat5,Suclg2,Pemt,Cdc25a,Idh3g,Lonp1,Flad1,Pals2,Acsl1,Atp5mc3,Ndufc2,Pwp1,Cad,Pank1,Acaca,Timm50,Ndufa9,Pebp1,Nme6,Pik3c2g,Atp5f1b,Ndufb7,Fdxr,Gale,Taldo1,Pdk1,Idh3a,Stoml2,Gmds,Cdk2ap1rt,Ndufs1,Ppa2,Ndufb9,Atp5pb,Mpc2,Gnpat,Skp2,Rbks,Pgp,Ndufs3,Haspin,Ndufv1,Gcdh,Lpcat2,Pigb,Nadk2,Pnpo,Dld,Mdh2,Nmnat1,Ndufs2,Cdca8,Dera,Adck1,Ndufa5,Umps,Fcsk,Idh2,Ctps1,Xylb,Prkar2a,Map3k21,Ndufb5,Cadm1,Nudt5,Ran,Lpcat1,Ncl,Nudt2,Ldha,Nek4,Pkm,Trim27,Rps6ka1,Vdac1,Dtymk,Galk2,Acss2,Sdhb	2079	6all_p	1.66148719771908	0.0875420875420875	0.188405797101449
