"gene_set","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents","evidence_codes","intersection","neg_log10_pval"
"6all_n","query_1",TRUE,2.29519675169508e-09,936,710,93,0.130985915492958,0.0993589743589744,"GO:2000145","GO:BP","regulation of cell motility",18334,25493,"GO:0040012,GO:0048870,GO:0050794","ISO,ISO,IMP ISO IEA,ISO IEA,IMP ISS ISO,ISS ISO IEA,ISO IEA,ISO IEA,IDA ISS ISO IBA IEA,ISO IEA,IDA IMP ISS ISO,ISO IEA,ISO,IMP,ISO IEA,ISO IEA,ISS ISO IEA,ISO,ISO IEA,ISO IBA IEA,IGI,ISO IEA,ISO IEA,ISO IEA,IMP,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IDA,IMP ISO,IGI,ISO IEA,IGI,IMP ISO IEA,ISO IEA,ISO IEA,IMP ISO IEA,ISO IEA,ISS ISO,ISO IEA,ISO IEA,ISS ISO IEA,ISO IEA,ISO IEA,IDA ISO IEA,ISO,ISO IC IEA,IMP ISO IEA,IEA,IGI ISO IEA,ISO IEA,ISO IEA,IMP IGI,IMP IGI ISO,ISO IEA,IDA ISO IBA IEA,ISS ISO IEA,IMP,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISS ISO IEA,IDA,IMP,IEA,IMP,ISO IEA,ISO IEA,ISO,ISO IEA,IDA IBA,ISS ISO IEA,IMP IGI ISO IEA,IBA,ISO IEA,ISO IEA,ISO IEA,ISS ISO IEA,ISO,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IGI,ISO IEA,ISO IEA,IMP ISO IEA,IGI,ISO IEA,IEA","Ptprz1,Pgr,Cyp1b1,Itga2,Ptn,Apod,Igfbp5,Ptprt,Fgf2,Ptgs2,Ntn1,Wnt5b,Gli1,Abhd2,Alox12,Stc1,Myoc,Ednra,Thbs4,Tacr1,Wnt4,Timp1,Gas6,Wnt5a,Bcl6,Ngfr,Igf1,Jag1,Fgfr1,Mctp1,Kitl,Il1r1,Flrt2,Igfbp3,Bmp7,Ano6,Plau,Lpar1,Pfn2,Smoc2,Magi2,Ccl11,Fbln1,Prag1,Dcn,Reck,Ccl2,Nox4,Snai2,Cadm4,Serpine1,Csf1,Prox1,Hmox1,Sele,Selp,Enpp2,Vegfc,Emp2,Itgav,Tnf,Ttbk2,Serpinf1,Rhoc,Sulf1,Spred1,Ecm1,Prkca,Mapre2,Gcnt2,Epha4,Cd47,Anxa3,Sema6d,Jak2,Nf1,Sema7a,Mgat5,Ssh1,App,Hyal2,Il6st,Akt3,Mospd2,Smurf2,Adam10,Lrig2,Bmpr2,Mecp2,Prr5l,Il33,Gnai2,Rock2",8.63918007940213
"6all_n","query_1",TRUE,2.45209091714669e-09,336,567,44,0.0776014109347443,0.130952380952381,"GO:0042060","GO:BP","wound healing",18334,9947,"GO:0009611","ISO IBA IEA,IMP,IMP,IMP,IEA,ISO IBA IEA,ISO IBA IEA,IEA,IMP,IDA IMP IBA IEA,IGI,IDA,IMP,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO,IDA ISS IEA,IMP ISO IEA,IMP IBA NAS,ISO IEA,IEA,ISO IEA,IEA,ISO IEA,TAS,IMP ISO IBA IEA,IEA,IEA,ISO IEA,IMP,IEA,ISS ISO IBA IEA,ISO IEA,ISS,IMP,IDA,IEA,IMP NAS,NAS,IMP,ISO IEA,IMP","Fgg,Msx2,Krt6a,Ndnf,P2ry1,Fgf2,Fgb,F3,Alox12,F5,Wnt4,Timp1,Gas6,Wnt5a,Igf1,Pla2g4a,Stxbp1,Il6,Entpd1,Ano6,Plau,Smoc2,Tfpi2,Fbln1,Procr,Ccl2,Snai2,Cadm4,Serpine1,Cd44,Hmox1,Selp,Cd34,Dcbld2,Tnf,Rhoc,Cdkn1a,Entpd2,Prkca,Anxa2,Plat,Tsku,Jak2,Nf1",8.61046343134648
"6all_n","query_1",TRUE,9.5511934417907e-09,967,710,94,0.132394366197183,0.0972078593588418,"GO:0040012","GO:BP","regulation of locomotion",18334,9900,"GO:0040011,GO:0050789","ISO,ISO,IMP ISO IEA,ISO IEA,IMP ISS ISO,ISS ISO IEA,ISO IEA,ISO IEA,IDA ISS ISO IBA IEA,ISO IEA,IDA IMP ISS ISO,ISO IEA,ISO,IMP,ISO IEA,ISO IEA,ISS ISO IEA,ISO,ISO IEA,ISO IBA IEA,IGI,ISO IEA,ISO IEA,IGI ISO IEA,IMP,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IDA,IMP ISO,IGI,ISO IEA,IGI,IMP ISO IEA,ISO IEA,ISO IEA,IMP ISO IEA,ISO IEA,ISS ISO,ISO IEA,ISO IEA,ISS ISO IEA,ISO IEA,ISO IEA,IDA ISO IEA,ISO,ISO IC IEA,IMP ISO IEA,IEA,IGI ISO IEA,ISO IEA,ISO IEA,IMP IGI,IMP IGI ISO,ISO IEA,IDA ISO IBA IEA,ISS ISO IEA,IMP,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISS ISO IEA,IDA,IMP,IEA,IMP,ISO IEA,ISO IEA,ISO,ISO IEA,IDA IBA,ISS ISO IEA,IMP IGI ISO IEA,IBA,ISO IEA,ISO IEA,ISO IEA,ISS ISO IEA,ISO,IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IGI,IMP ISO IEA,ISO IEA,IMP ISO IEA,IGI,ISO IEA,IEA","Ptprz1,Pgr,Cyp1b1,Itga2,Ptn,Apod,Igfbp5,Ptprt,Fgf2,Ptgs2,Ntn1,Wnt5b,Gli1,Abhd2,Alox12,Stc1,Myoc,Ednra,Thbs4,Tacr1,Wnt4,Timp1,Gas6,Wnt5a,Bcl6,Ngfr,Igf1,Jag1,Fgfr1,Mctp1,Kitl,Il1r1,Flrt2,Igfbp3,Bmp7,Ano6,Plau,Lpar1,Pfn2,Smoc2,Magi2,Ccl11,Fbln1,Prag1,Dcn,Reck,Ccl2,Nox4,Snai2,Cadm4,Serpine1,Csf1,Prox1,Hmox1,Sele,Selp,Enpp2,Vegfc,Emp2,Itgav,Tnf,Ttbk2,Serpinf1,Rhoc,Sulf1,Spred1,Ecm1,Prkca,Mapre2,Gcnt2,Epha4,Cd47,Anxa3,Sema6d,Jak2,Nf1,Sema7a,Mgat5,Ssh1,App,Hyal2,Il6st,Sema5a,Akt3,Mospd2,Smurf2,Adam10,Lrig2,Bmpr2,Mecp2,Prr5l,Il33,Gnai2,Rock2",8.01994235901299
"6all_n","query_1",TRUE,6.27823715520297e-08,559,727,64,0.0880330123796424,0.114490161001789,"GO:2000147","GO:BP","positive regulation of cell motility",18334,25495,"GO:0040017,GO:0048522,GO:0048870,GO:2000145","ISO,ISO,ISO IEA,ISO IEA,IMP,ISO IEA,IDA ISS ISO IBA IEA,ISO IEA,ISS ISO,ISO IEA,ISO,ISO IEA,ISS ISO IEA,ISO,ISO IEA,ISO IBA IEA,ISO IEA,ISO IEA,IMP,ISO IEA,ISO IEA,IDA,IMP ISO,IGI,IMP ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO,IDA ISO IEA,ISO,ISO IC IEA,IEA,IGI ISO IEA,ISO IEA,ISO IEA,IGI,IMP IGI,ISO IEA,IDA ISO IBA IEA,IMP,ISO IEA,IEA,IMP,ISO IEA,ISO IEA,ISO,ISO IEA,IDA IBA,ISS ISO IEA,IBA,ISO IEA,ISO IEA,ISO IEA,ISO,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IEA,IMP","Ptprz1,Pgr,Cyp1b1,Itga2,Ptn,Igfbp5,Fgf2,Ptgs2,Ntn1,Wnt5b,Gli1,Alox12,Myoc,Ednra,Thbs4,Tacr1,Gas6,Wnt5a,Bcl6,Igf1,Fgfr1,Kitl,Il1r1,Bmp7,Ano6,Plau,Lpar1,Smoc2,Ccl11,Fbln1,Ccl2,Nox4,Snai2,Serpine1,Csf1,Prox1,Hmox1,Sele,Selp,Enpp2,Vegfc,Itgav,Rhoc,Prkca,Mapre2,Gcnt2,Epha4,Cd47,Anxa3,Sema6d,Jak2,Sema7a,Mgat5,Ssh1,App,Il6st,Akt3,Mospd2,Smurf2,Adam10,Bmpr2,Gnai2,Rock2,Arhgef2",7.20216228321216
"6all_n","query_1",TRUE,6.36706844526884e-08,541,765,64,0.0836601307189542,0.118299445471349,"GO:0030335","GO:BP","positive regulation of cell migration",18334,6781,"GO:0016477,GO:0030334,GO:2000147","ISO,ISO,ISO IEA,ISO IEA,IMP,ISO IEA,IDA ISS ISO IBA IEA,ISO IEA,ISO IEA,ISO,ISO IEA,ISS ISO IEA,ISO,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IDA,IMP ISO,IGI,IMP ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO,IDA ISO IEA,ISO,ISO IC IEA,IEA,IGI ISO IEA,ISO IEA,ISO IEA,IGI,IMP IGI,ISO IEA,IDA ISO IBA IEA,IMP,ISO IEA,IEA,IMP,ISO IEA,ISO IEA,ISO,ISO IEA,IDA IBA,ISS ISO IEA,IBA,ISO IEA,ISO IEA,ISO IEA,ISO,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IEA,IMP,ISO IEA,ISO IEA","Ptprz1,Pgr,Cyp1b1,Itga2,Ptn,Igfbp5,Fgf2,Ptgs2,Wnt5b,Gli1,Alox12,Myoc,Ednra,Thbs4,Tacr1,Gas6,Wnt5a,Igf1,Fgfr1,Kitl,Il1r1,Bmp7,Ano6,Plau,Lpar1,Smoc2,Ccl11,Fbln1,Ccl2,Nox4,Snai2,Serpine1,Csf1,Prox1,Hmox1,Sele,Selp,Enpp2,Vegfc,Itgav,Rhoc,Prkca,Mapre2,Gcnt2,Epha4,Cd47,Anxa3,Sema6d,Jak2,Sema7a,Mgat5,Ssh1,App,Il6st,Akt3,Mospd2,Smurf2,Adam10,Bmpr2,Gnai2,Rock2,Arhgef2,Atp7a,Rab11a",7.19606048149429
"6all_n","query_1",TRUE,7.09743904245669e-08,573,727,65,0.0894085281980743,0.113438045375218,"GO:0040017","GO:BP","positive regulation of locomotion",18334,9905,"GO:0040011,GO:0040012,GO:0048518","ISO,ISO,ISO IEA,ISO IEA,IMP,ISO IEA,IDA ISS ISO IBA IEA,ISO IEA,ISS ISO,ISO IEA,ISO,ISO IEA,ISS ISO IEA,ISO,ISO IEA,ISO IBA IEA,ISO IEA,ISO IEA,IMP,ISO IEA,ISO IEA,IDA,IMP ISO,IGI,IMP ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO,IDA ISO IEA,ISO,ISO IC IEA,IEA,IGI ISO IEA,ISO IEA,ISO IEA,IGI,IMP IGI,ISO IEA,IDA ISO IBA IEA,IMP,ISO IEA,IEA,IMP,ISO IEA,ISO IEA,ISO,ISO IEA,IDA IBA,ISS ISO IEA,IBA,ISO IEA,ISO IEA,ISO IEA,ISO,IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IMP ISO IEA,ISO IEA,IEA,IMP","Ptprz1,Pgr,Cyp1b1,Itga2,Ptn,Igfbp5,Fgf2,Ptgs2,Ntn1,Wnt5b,Gli1,Alox12,Myoc,Ednra,Thbs4,Tacr1,Gas6,Wnt5a,Bcl6,Igf1,Fgfr1,Kitl,Il1r1,Bmp7,Ano6,Plau,Lpar1,Smoc2,Ccl11,Fbln1,Ccl2,Nox4,Snai2,Serpine1,Csf1,Prox1,Hmox1,Sele,Selp,Enpp2,Vegfc,Itgav,Rhoc,Prkca,Mapre2,Gcnt2,Epha4,Cd47,Anxa3,Sema6d,Jak2,Sema7a,Mgat5,Ssh1,App,Il6st,Sema5a,Akt3,Mospd2,Smurf2,Adam10,Bmpr2,Gnai2,Rock2,Arhgef2",7.14889832879695
"6all_n","query_1",TRUE,7.7343670751603e-08,1102,710,102,0.143661971830986,0.0925589836660617,"GO:0040011","GO:BP","locomotion",18334,9899,"GO:0008150","ISO,ISO,IMP ISO IEA,ISO IEA,IMP ISS ISO,ISS ISO IEA,ISO IEA,ISO IEA,IDA ISS ISO IBA IEA,ISO IEA,IDA IMP ISS ISO,IEA,ISO IEA,ISO,IMP,ISO IEA,ISO IEA,IDA,IDA,ISS ISO IEA,ISO,ISO IEA,ISO IBA IEA,IGI,ISO IEA,ISS ISO IEA,IDA IGI ISO IEA,IMP,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,IDA,IMP ISO,IGI IEA,ISO IEA,IGI,IMP ISO IEA,ISO IEA,ISO IEA,IMP ISO IEA,ISO IEA,ISO IEA,ISS ISO,ISO IBA IEA,ISO IEA,ISS ISO IEA,ISO IEA,ISO IEA,IDA ISS ISO IBA IEA,ISO,ISO IC IEA,IMP ISO IEA,IEA,IGI ISO IEA,ISO IBA IEA,ISO IEA,ISO IEA,IMP IGI,IMP IGI ISO,IEA,ISO IEA,IDA ISO IBA IEA,ISS ISO IEA,IMP ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISO IEA,ISS ISO IEA,IDA,IMP,IEA,IMP,ISO IEA,ISO IEA,ISO,ISO IEA,IDA IBA,ISS ISO IEA,IMP IGI ISO IEA,IBA,ISO IEA,ISO IEA,IGI,ISO IEA,ISS ISO IEA,ISO,IEA,ISO IEA,IDA IBA IEA,ISO IEA,ISO IEA,ISO IEA,IGI,IMP ISO IEA,ISO IEA,IMP ISO IEA,IGI,ISO IEA,IEA","Ptprz1,Pgr,Cyp1b1,Itga2,Ptn,Apod,Igfbp5,Ptprt,Fgf2,Ptgs2,Ntn1,Flrt3,Wnt5b,Gli1,Abhd2,Alox12,Stc1,Wnt7b,Cysltr1,Myoc,Ednra,Thbs4,Tacr1,Wnt4,Timp1,Gas6,Wnt5a,Bcl6,Ngfr,Igf1,Jag1,Fgfr1,Mctp1,Kitl,Il1r1,Flrt2,Igfbp3,Bmp7,Ano6,Plau,Lpar1,Pfn2,Smoc2,Vcam1,Magi2,Ccl11,Fbln1,Prag1,Dcn,Reck,Ccl2,Nox4,Snai2,Cadm4,Serpine1,Csf1,Cxcl1,Prox1,Hmox1,Sele,Selp,Ecscr,Enpp2,Vegfc,Emp2,Itgav,Tnf,Ttbk2,Serpinf1,Rhoc,Sulf1,Spred1,Ecm1,Prkca,Mapre2,Gcnt2,Epha4,Cd47,Anxa3,Sema6d,Jak2,Nf1,Sema7a,Mgat5,Ssh1,Vav3,App,Hyal2,Il6st,Sema5a,Akt3,Cxcl15,Mospd2,Smurf2,Adam10,Lrig2,Bmpr2,Mecp2,Prr5l,Il33,Gnai2,Rock2",7.11157522003985
"6all_n","query_1",TRUE,9.15784928882625e-08,3355,647,222,0.343122102009274,0.0661698956780924,"GO:0048731","GO:BP","system development",18334,12988,"GO:0007275,GO:0048856","ISO,ISS ISO,IDA IMP ISS ISO,IMP,IMP,IGI ISS ISO IEA,IMP IEA,ISO,IMP IGI IEP TAS IEA,IMP IGI ISO,IEA,IEA,IMP,IMP ISS ISO IEA,IMP,IBA,ISS IEA,IMP IBA,IEA,IMP,IDA,IMP ISS ISO IEA,ISO IEA,TAS IEA,ISO IEA,IMP,IDA IMP IGI ISS ISO IBA TAS IEA,ISO IEA,IGI,IDA,IGI,EXP IDA IMP ISO IBA,IEA,IMP TAS,IMP ISO IBA IEA,ISS,IDA IMP ISS ISO IEA,IBA,IMP,IBA IEA,IMP,ISS ISO IEA,IMP IGI ISO IEA,ISO,IDA IMP IGI ISO IBA IEA,IEA,IMP IGI ISO IBA IEA,IMP IGI ISS ISO IEA,IMP IBA,IMP IBA,IMP IGI,ISO IEA,ISO IEA,IMP IGI ISS ISO IEA,IDA IMP IGI IEP ISO IBA IEA,ISO IEA,IMP IGI IEA,IMP IGI ISO IBA IEA,IMP,IDA IMP ISS ISO IEA,IDA IMP IGI ISO IEA,ISO IEA,ISS ISO IEA,IDA IMP IGI ISS ISO IBA TAS NAS IEA,IMP IGI,IEA,IMP ISO IBA IEA,IMP IGI ISS ISO IBA IEA,IEA,IDA IMP,IGI,IDA IMP IGI IEP IBA NAS,IDA IMP IGI ISO IBA TAS IEA,IMP ISS ISO IEA,IMP,IMP,IEA,IDA IMP IGI,IMP ISS,IMP ISO IEA,IDA IMP IGI ISO IEA,IMP IGI ISO,IMP IEP ISS ISO IEA,IEA,IDA IMP IGI ISS ISO TAS IEA,IGI,IGI,TAS,IMP,ISO IEA,IDA IMP IGI,ISO,IMP,IGI,IDA,IMP,ISO,IDA IMP IGI IEA,IDA IMP ISO,IBA,IDA IMP IGI ISS ISO IEA,IDA IBA IEA,IMP,ISO,IMP ISO IEA,IMP IEP ISO IEA,ISS IEA,ISO IEA,IDA IMP ISO IBA IEA,ISO IEA,IDA IMP IEA,IMP ISO TAS IEA,IDA ISS ISO IEA,IDA IMP,IEA,IDA IMP IGI IBA,ISS ISO IEA,ISO IEA,IMP IGI IBA,IMP ISS ISO TAS IEA,IMP,IMP IGI ISO IEA,ISS ISO IBA IEA,IEA,IMP ISS ISO,IMP,IEA,IDA IMP IEA,IEA,IMP IGI IEA,IMP,IGI ISO IEA,IMP IGI,IEA,IMP,IMP IEP ISO IEA,IMP IGI,IEA,ISO IEA,IMP IGI,IMP ISO IBA IEA,ISO,IMP,IDA IMP IGI ISS ISO IBA IEA,IDA IMP IGI,IBA,ISO IEA,IMP,IDA IMP ISO IBA IEA,IMP IBA IEA,IMP ISS ISO IEA,IMP,ISS ISO IEA,IMP IBA NAS IEA,IMP ISO IEA,IDA IMP ISO IEA,IMP,IMP ISO,IDA IMP ISS ISO IBA IEA,ISS IEA,IDA IMP IGI ISS ISO IBA IEA,IMP IGI,IDA IMP ISO IEA,IMP,ISO,IMP IBA IEA,IEA,IBA,ISS ISO IEA,IMP ISS ISO IEA,ISS ISO IEA,IMP IGI,IMP IGI,IEP,IEA,IDA IMP IEA,ISO IEA,IMP,IDA IMP IBA,IMP,ISO,IBA,IDA IMP IGI ISO IBA IEA,ISO IEA,IMP ISO IBA IEA,IMP IEA,ISS ISO IEA,IEA,IMP,ISO IEA,IDA ISO,IDA ISO IBA IEA,IMP,IMP IGI ISO IEA,IGI IEP IEA,ISS ISO IEA,IMP,IMP IGI ISO IEA,IDA IMP IGI ISS ISO IBA IEA,ISO IEA,IDA,TAS,ISO,IMP ISO IEA,ISO IEA,ISS,IMP IGI ISO IEA,IDA IMP IBA IEA,ISS ISO IBA IEA,IDA IMP IGI IBA,IEA,IDA IMP IGI ISO IBA IEA,IMP ISS ISO IEA,IMP IBA,IMP ISS IEA,IDA IMP ISO IEA,IEA,IMP,ISS ISO IEA,ISS ISO IEA,IMP ISO IEA,ISO IEA","Hp,Pcp4,Ptprz1,Asic2,Pgr,Inhba,Cyp1b1,Trpc6,Cntnap2,Msx2,Nrg4,Itga2,Pappa2,Ptn,Col25a1,Adam1b,Apod,Kif5c,Prkg2,Upk3a,Rasgrf1,Ndnf,P2ry1,Inhbb,Areg,Igfbp5,Fgf2,Ptgs2,Mycl,Lrrn1,Lgr5,Ntn1,Hey1,Ugt8a,Gfra1,Slc44a4,Flrt3,Bhlhe41,Fa2h,Wnt5b,A830082K12Rik,Chi3l1,Gli1,Ntm,Hey2,F3,Map2,Tbx3,Nhs,Lrrc4,Fst,Stc1,Aldh3a2,Lepr,Wnt7b,Cysltr1,Fzd3,Meis1,Etv1,Myoc,Ednra,Thbs4,Mme,Wnt4,Aldh1a3,Timp1,Mal,Map1b,Bace2,Icam5,Gas6,Heyl,Wnt5a,Tgm2,Mboat1,Cldn11,Mamld1,Bcl6,Alcam,Ngfr,Igf1,Esr1,Jag1,Rgs9,Fgfr1,Aldh1a1,Gcnt4,Pcdhb16,Etv4,Kitl,Egr2,Pla2g4a,Tuba1a,Bgn,Basp1,Stxbp1,Il1r1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Ano6,Plau,Rbm20,Smarcd3,Cemip2,Ank2,Lpar1,Smoc2,Chl1,Vcam1,Magi2,Ccl11,Sema3b,Ar,Prag1,Dcn,Reck,Ccl2,Nox4,Snai2,Map6,Tnfaip2,Sall2,Adcy1,Lmx1b,Chn1,Serpine1,Hoxb2,Irak3,Csf1,Adam22,Cd44,Col14a1,Prox1,Twsg1,Tnfsf10,Hmox1,Tbx15,Ecscr,Enpp2,Nectin3,Sox6,Matn2,Pdlim4,Plce1,Epb41l3,Vegfc,Sdc2,Emp2,Aph1c,Cd34,Itgav,Wls,Tnf,Ttbk2,Creb3l2,Serpinf1,Emcn,Sulf1,Prdm1,Spred1,Cdkn1a,Lgals1,Glis2,Hmcn2,Meis3,Itgb8,Ecm1,Camk1,Foxa1,Col11a1,Pcdh18,Prkca,Anxa2,Pls3,Ro60,Cdon,Ago4,Lifr,Adam1a,Epha4,Ptpn9,Efnb1,Tsku,Ugdh,Cd47,Gja4,Anxa3,Dlg4,Sema6d,Snx10,Rara,Id3,Jak2,Hook3,Nf1,Sema7a,Mmd,S100a10,Nfkb1,Kif3c,C9orf72,Cep85l,Mical2,Bcl2l1,Btbd3,Dipk2a,Rb1,Vav3,App,Rora,Tacc1,Hyal2,Il6st,Sema5a,Zfp36l1,Epgn,Acer3,Akt3,Itm2c",7.03820650795505
"6all_n","query_1",TRUE,1.13694808680498e-07,25,394,11,0.0279187817258883,0.44,"GO:0060444","GO:BP","branching involved in mammary gland duct morphogenesis",18334,14642,"GO:0048754,GO:0060603","IMP,IMP,IMP,IMP,IMP,IDA IGI,IMP,IDA IMP,IMP,IMP,IMP","Pgr,Msx2,Areg,Tbx3,Wnt4,Wnt5a,Esr1,Etv4,Ccl11,Ar,Csf1",6.94425936480113
"6all_n","query_1",TRUE,2.19467264121796e-07,33,394,12,0.0304568527918782,0.363636363636364,"GO:0060603","GO:BP","mammary gland duct morphogenesis",18334,14781,"GO:0060443,GO:0060562,GO:0061180","IMP,IMP,IMP,IGI,IMP,IMP,IDA IGI,IMP,IDA IMP,IMP,IMP,IMP","Pgr,Msx2,Areg,Ntn1,Tbx3,Wnt4,Wnt5a,Esr1,Etv4,Ccl11,Ar,Csf1",6.65863025023517
"6all_n","query_1",TRUE,2.64802932160863e-07,50,394,14,0.0355329949238579,0.28,"GO:0060443","GO:BP","mammary gland morphogenesis",18334,14641,"GO:0022612,GO:0030879","IMP,IMP,IMP,IMP,IGI,IDA IMP IGI,IMP,IDA IGI,IMP,IDA IMP,IMP,IMP,IEA,IMP","Pgr,Msx2,Areg,Igfbp5,Ntn1,Tbx3,Wnt4,Wnt5a,Esr1,Etv4,Ccl11,Ar,Ccl2,Csf1",6.5770772102662
"6all_n","query_1",TRUE,3.1985889712669e-07,1585,809,147,0.181705809641533,0.0927444794952681,"GO:0022008","GO:BP","neurogenesis",18334,6562,"GO:0007399,GO:0030154","ISS ISO,IDA IMP ISS ISO,ISO IEA,ISO,IMP IGI TAS,IMP ISS ISO IEA,IMP,ISS,IMP IBA,IDA,IMP ISS ISO IEA,ISO IEA,ISO IEA,IDA IMP IGI,IGI,IDA IMP ISO IBA,IMP,ISO IEA,ISS,IMP ISS ISO IEA,IBA,IMP,IBA,IMP,ISO,IGI IBA,IMP IGI ISO IBA IEA,IGI,IDA ISO IBA IEA,ISO IEA,IMP,IGI,IMP,IMP ISS ISO IEA,IMP IGI,ISO,ISO IEA,IMP IBA,IMP,IMP IGI ISS ISO IBA IEA,IEA,IGI,IDA IMP IBA,IDA IMP IGI ISO IBA TAS,ISO IEA,IMP,IDA,IMP ISS,IMP ISO,IMP ISO,IMP ISO,IMP IGI ISS ISO IEA,IMP,IMP IGI,IMP,IMP,ISO,IGI IEA,IMP ISO,IBA,IDA IMP ISO IEA,IDA IBA IEA,ISO IEA,IDA IMP ISO IBA IEA,IDA IMP IEA,ISO IEA,ISS ISO,IDA,ISS ISO IEA,ISS ISO IEA,ISS ISO IBA IEA,IMP,IDA IMP,IGI ISO IEA,IMP IGI,IMP,ISO,IMP ISO,IDA IMP IGI,IMP,IMP ISO IEA,IMP IBA,ISO IEA,ISO IEA,ISO,ISS ISO IEA,IMP,ISO,IEA,ISS ISO IEA,IMP IGI,IDA,IDA IMP,ISO,IDA IMP IGI ISO IBA IEA,ISO IEA,IMP IBA,IMP,ISS ISO IEA,IDA ISO,ISO IBA,ISO IEA,IEA,ISS ISO IEA,IMP,IMP IGI ISO,IDA IMP IGI ISS ISO IBA IEA,ISO IEA,IDA,ISO,IMP ISO IEA,ISO IEA,IDA IBA,IMP IGI IBA,IDA IMP IGI ISO IBA IEA,IMP,IMP,IMP,IEA,ISO IEA,IDA,ISO IEA,ISO,IMP IGI,IMP,IDA IMP ISO IEA,IMP ISS ISO IBA IEA,ISS ISO IEA,IMP,IDA ISO IEA,IEA,ISS ISO IEA,IMP ISO IBA IEA,ISO IEA,IMP,IMP ISO IEA,IMP ISO IEA,IMP,IMP,ISS ISO IEA,ISO IEA,ISO IEA,IDA IMP IGI,IDA IMP IGI ISS ISO IBA IEA,IMP IBA IEA,ISS ISO IEA,ISO","Pcp4,Ptprz1,Inhba,Trpc6,Cntnap2,Ptn,Col25a1,Apod,Kif5c,Rasgrf1,Ndnf,P2ry1,Areg,Fgf2,Mycl,Ntn1,Ugt8a,Gfra1,Slc44a4,Flrt3,Bhlhe41,Fa2h,Wnt5b,A830082K12Rik,Ntm,Hey2,Map2,Lepr,Wnt7b,Cysltr1,Fzd3,Meis1,Etv1,Myoc,Ednra,Thbs4,Mme,Wnt4,Mal,Map1b,Bace2,Gas6,Heyl,Wnt5a,Tgm2,Mboat1,Bcl6,Alcam,Ngfr,Igf1,Jag1,Fgfr1,Etv4,Egr2,Tuba1a,Stxbp1,Il1r1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Smarcd3,Lpar1,Chl1,Vcam1,Magi2,Ccl11,Prag1,Ccl2,Map6,Adcy1,Chn1,Csf1,Adam22,Prox1,Enpp2,Sox6,Matn2,Epb41l3,Vegfc,Sdc2,Wls,Tnf,Creb3l2,Serpinf1,Prdm1,Lgals1,Hmcn2,Camk1,Foxa1,Anxa2,Cdon,Lifr,Epha4,Ptpn9,Efnb1,Tsku,Ugdh,Dlg4,Sema6d,Rara,Id3,Jak2,Hook3,Nf1,Sema7a,Mmd,S100a10,Kif3c,C9orf72,Cep85l,Btbd3,Rb1,App,Rora,Tacc1,Il6st,Sema5a,Itm2c,Tmem30a,Enc1,Adam10,Lrig2,Bmpr2,Mecp2,Tmem106b,Dennd5a,Mosmo,Il33,Pgrmc1,Nptn,Arhgef2,Skil,Bnip2,Rab21,Taok1,Atp7a,Sun1,Rab11a,Shoc2,Grcc10,Braf,Dscam,Ulk2,Cbfa2t2,Ptpn5",6.49504156453596
